,0
743,57004.0
744,55211.00000000001
745,52103.0
746,50126.0
747,49152.0
748,48682.0
749,49120.0
750,50507.0
751,53978.0
752,58856.0
753,64012.0
754,65883.0
755,66160.0
756,65243.00000000001
757,63233.0
758,66046.0
759,66605.0
760,67044.0
761,67765.0
762,67227.0
763,67335.0
764,66843.0
765,65212.0
766,63226.99999999999
767,62110.0
768,60089.0
769,56563.0
770,54501.0
771,53318.99999999999
772,52833.0
773,53192.00000000001
774,54145.0
775,56192.00000000001
776,57903.0
777,58874.0
778,58462.99999999999
779,57520.99999999999
780,55290.0
781,52495.0
782,55311.0
783,57132.0
784,58455.99999999999
785,60501.00000000001
786,62060.99999999999
787,63865.0
788,65046.99999999999
789,64641.0
790,63072.0
791,62049.99999999999
792,60142.00000000001
793,56297.0
794,54324.99999999999
795,53225.0
796,52631.0
797,52784.0
798,53701.0
799,55448.0
800,56542.0
801,57381.0
802,56951.0
803,55885.0
804,53428.99999999999
805,50808.0
806,53784.99999999999
807,56132.0
808,58344.0
809,61132.0
810,63464.99999999999
811,65601.0
812,66481.0
813,65257.00000000001
814,63233.99999999999
815,62099.0
816,60137.0
817,56278.0
818,54422.00000000001
819,53286.0
820,52737.0
821,52840.0
822,53741.0
823,55357.00000000001
824,56443.0
825,57291.0
826,56691.0
827,55622.0
828,53346.0
829,50962.0
830,53990.99999999999
831,55931.99999999999
832,57993.99999999999
833,61482.00000000001
834,63086.0
835,64669.99999999999
836,65341.99999999999
837,64514.00000000001
838,62674.0
839,61729.0
840,59943.0
841,56205.0
842,54095.0
843,52990.0
844,52280.0
845,52200.0
846,52339.0
847,52224.0
848,51088.0
849,50459.0
850,51002.0
851,51273.0
852,50968.0
853,50603.0
854,53922.99999999999
855,55757.99999999999
856,56806.0
857,57773.0
858,58458.0
859,59221.00000000001
860,60042.00000000001
861,59568.0
862,58171.0
863,57416.0
864,55949.0
865,52567.0
866,50679.0
867,49488.0
868,48594.0
869,48523.0
870,48492.0
871,48510.0
872,46978.0
873,44450.0
874,42535.0
875,41484.0
876,41100.0
877,41136.0
878,41860.0
879,42911.0
880,45348.0
881,48370.0
882,51877.0
883,54623.0
884,56727.99999999999
885,57019.0
886,55833.00000000001
887,54521.00000000001
888,52771.0
889,49857.0
890,48203.0
891,47146.0
892,47033.0
893,47361.0
894,48768.0
895,51077.0
896,53283.0
897,55369.0
898,55565.99999999999
899,54657.0
900,52711.0
901,50538.0
902,53652.0
903,56063.0
904,58181.99999999999
905,61153.0
906,63432.99999999999
907,65645.0
908,66062.0
909,64879.0
910,62670.0
911,61384.99999999999
912,59362.0
913,55533.0
914,53659.0
915,52759.0
916,52135.0
917,52332.0
918,53421.0
919,55027.0
920,56066.0
921,57064.0
922,56758.0
923,55668.99999999999
924,53844.99999999999
925,51340.0
926,54664.0
927,56745.0
928,58738.0
929,61618.0
930,63635.0
931,65526.0
932,66155.0
933,64996.0
934,63468.0
