,0
768,58192.363
769,57160.51
770,56540.938
771,56254.258
772,56265.85
773,56614.188
774,57228.586
775,58085.04
776,59082.8
777,60214.99
778,61159.926
779,61336.4
780,60651.543
781,59992.125
782,60072.336
783,61152.9
784,62478.414
785,63646.43
786,64415.82
787,64709.574
788,64428.74
789,63420.543
790,62134.668
791,60901.29
792,58837.97
793,56233.832
794,54611.55
795,53792.21
796,53590.07
797,54086.145
798,55458.227
799,57286.113
800,59710.47
801,61805.926
802,60083.98
803,57756.637
804,56179.105
805,55930.156
806,56698.426
807,58738.85
808,61002.77
809,63056.492
810,64418.73
811,64917.836
812,64618.867
813,63534.773
814,62312.508
815,61184.875
816,59623.24
817,56910.93
818,54668.773
819,53486.656
820,52987.336
821,53178.055
822,54120.867
823,55843.71
824,58209.344
825,60871.05
826,60481.664
827,58548.22
828,56862.03
829,56450.75
830,57485.062
831,59683.48
832,61938.008
833,63856.6
834,65113.305
835,65633.6
836,65357.355
837,64304.582
838,62864.53
839,61453.477
840,59668.85
841,56093.695
842,54439.664
843,53473.844
844,52771.336
845,52356.117
846,52309.48
847,52572.492
848,52442.2
849,51712.258
850,50883.676
851,50428.5
852,50614.32
853,51461.766
854,52682.008
855,54611.75
856,56486.133
857,57588.633
858,58251.863
859,58377.562
860,58033.855
861,56898.32
862,55097.18
863,53334.863
864,51735.17
865,50446.508
866,49712.906
867,49388.72
868,49338.633
869,49582.793
870,50082.27
871,50690.633
872,51111.938
873,50786.457
874,49162.926
875,47399.324
876,46298.18
877,45845.66
878,46256.527
879,47635.133
880,49801.992
881,52030.844
882,54320.914
883,56166.53
884,57022.02
885,57211.645
886,56754.35
887,55782.227
888,54267.05
889,50774.7
890,49121.68
891,48401.79
892,48296.2
893,48607.164
894,49608.375
895,51912.355
896,54765.52
897,57939.02
898,59492.28
899,58376.656
900,56569.35
901,55501.2
902,55938.863
903,57480.77
904,60249.227
905,62789.855
906,64521.48
907,65370.688
908,65319.363
909,64400.53
910,62907.633
911,61501.117
912,59760.664
913,56920.54
914,54607.26
915,53379.945
916,52784.98
917,52857.418
918,53665.47
919,55274.508
920,57445.125
921,60288.95
922,60339.477
923,58399.03
924,56510.336
925,56102.625
926,57031.887
927,59297.57
928,61671.85
929,63729.95
930,65006.008
931,65555.39
932,65359.312
933,64360.32
934,62906.082
935,61518.477
936,59739.367
937,55781.633
938,53972.387
939,53085.383
940,52671.887
941,52558.51
942,52699.367
943,53096.15
