,0
5867,54385.29486303992
5868,50274.35032999527
5869,52220.17241319352
5870,55761.01302379454
5871,57832.04116531242
5872,60889.56911734922
5873,63027.70474317307
5874,65826.44128812473
5875,67332.84087363906
5876,66311.26130612679
5877,62977.960413178145
5878,61779.12365632232
5879,60393.64011539122
5880,56519.768326599115
5881,53773.43122749418
5882,53723.89560707879
5883,52546.60167559363
5884,53119.9382097238
5885,53486.82396102978
5886,55713.61973608813
5887,56639.11688892031
5888,57548.95358157579
5889,57186.6058005277
5890,55685.884068968284
5891,53166.942677969244
5892,50589.96865775736
5893,53671.33011889314
5894,56469.63967607921
5895,57376.95804894605
5896,59879.78346389376
5897,65340.458320647034
5898,64008.004384127016
5899,65328.09530669786
5900,63480.636777663145
5901,62797.00069532193
5902,61171.151815353216
5903,59666.44506026895
5904,55939.32221151546
5905,54282.61370026448
5906,52186.372571321575
5907,52341.69836892149
5908,51855.73395160634
5909,53069.09724252205
5910,54157.93143262659
5911,52544.63790686215
5912,50119.05695476345
5913,47078.003938365655
5914,50562.90107881236
5915,48549.59929845449
5916,49169.32287373533
5917,55383.33812000086
5918,54841.930291132194
5919,57798.27503596434
5920,59333.17521958752
5921,56399.60175077517
5922,59881.88425869984
5923,58072.846528486196
5924,59031.161813396415
5925,57297.03291812957
5926,56962.34493418092
5927,55091.38392846289
5928,52071.89398979644
5929,50283.706390071195
5930,49401.994001362706
5931,48428.6562926325
5932,48000.97864925565
5933,49024.66185902346
5934,48405.623904425825
5935,48271.56163430822
5936,47414.78472390563
5937,42791.94907948488
5938,40930.6726615408
5939,39638.3222796039
5940,40885.68052216154
5941,48250.200682370836
5942,39801.16524298368
5943,44475.66807233072
5944,48272.56628173431
5945,50082.833243721296
5946,56160.45881285071
5947,56726.71439066628
5948,58020.94591169526
5949,56899.93129564668
5950,56523.90463267924
5951,52911.49127874211
5952,49695.590318293456
5953,49512.51651691148
5954,47947.11942220681
5955,46800.53611566992
5956,48783.75746781097
5957,47282.57532199336
5958,49910.654008241676
5959,50328.40604260291
5960,53266.55974970659
5961,57907.2403518801
5962,55642.10277759952
5963,54885.592366886485
5964,51824.21006765347
5965,48556.45214434394
5966,56546.91840849445
5967,58262.65182704581
5968,60566.070425492006
5969,64010.11022910178
5970,64965.89465112078
5971,68246.6008331705
5972,64783.229979788994
5973,63629.89357753885
5974,60882.308944812256
5975,60097.81874344831
5976,56174.48918294153
5977,53414.466076429
5978,52775.20928182576
5979,53020.010766045765
5980,52193.98095662991
5981,53408.898338567
5982,55313.92965620656
5983,56014.65188773773
5984,56767.78532668824
5985,57651.20813639655
5986,56297.71231939325
5987,54092.61400890342
5988,52914.79691261736
5989,52625.347873255756
5990,58167.08014310444
5991,58299.0809007724
5992,61465.50588508737
5993,63923.2417726551
5994,65401.76776103329
5995,66865.53357158278
5996,65430.382571630085
5997,62668.73461759645
5998,63228.802967475225
5999,59807.01939413776
6000,57124.916658901544
6001,54342.97814457446
6002,53756.242932359455
6003,52750.56670258878
6004,53015.38213730859
6005,53873.819438225495
6006,54566.04785328183
6007,54049.882296663964
6008,51322.92331583894
6009,50436.34731048134
6010,49475.30650056115
6011,49424.327558164114
6012,49197.609182201435
6013,52424.376146699025
6014,55235.321904488774
6015,59101.23739390506
6016,62954.28148552855
6017,62580.12240294288
6018,61618.1906063426
6019,61760.65548170897
6020,61125.606008222814
6021,60836.9309645675
6022,60073.042993782416
6023,56229.88138484584
6024,54129.012156217446
6025,51731.61087428485
6026,51093.80487668709
6027,50752.260094659476
6028,50702.80192594293
6029,51464.86503808694
6030,51933.834812277564
6031,54338.16714256561
6032,55814.61594560203
6033,57801.58129626006
6034,56055.8421551804
6035,53652.201643860295
6036,49459.22687508275
6037,50505.9016134734
6038,54747.22284904761
6039,55547.383927866525
6040,58431.08790569463
6041,61708.832654064885
6042,63758.343997062824
6043,66436.30514080045
6044,64849.97433575314
6045,63248.82366149178
6046,60757.362690588954
6047,60063.82355598668
6048,55888.3696800626
6049,53721.840892063534
6050,52936.58950116
6051,52522.04381135981
6052,52354.747231388166
6053,53167.78397884949
6054,53782.5790781444
6055,53901.09948561387
6056,56820.590243093844
6057,57948.40532088316
6058,55800.67976087635
6059,54224.49840940021
6060,51783.14736460901
6061,53379.45090230714
6062,57190.50060401119
6063,57803.39232157294
6064,59768.19416385913
6065,62478.39680158375
6066,63144.42427329343
6067,64486.48632872171
6068,63237.398476007744
6069,61164.44810241288
6070,59529.83647498956
6071,59264.870548032006
6072,54780.503804947024
6073,52817.10046246853
6074,51360.51919891116
6075,50624.4601870868
6076,50645.29805471018
6077,51656.480281525015
6078,52220.96768044235
6079,51906.346365645586
6080,49206.77577931301
6081,44642.482230119924
6082,45050.963234556046
6083,44140.75236665893
6084,43039.83903200253
6085,49046.600628350985
6086,44750.06438343809
6087,47994.4571065138
6088,51527.37726789661
6089,52317.19916008525
6090,57308.10607241364
6091,57501.096538187485
6092,57181.455786776925
6093,57459.06555138811
6094,55204.7289970753
6095,54625.377511445346
6096,49731.746736084824
6097,49783.88135388149
6098,47395.85398544288
6099,46263.08616673376
6100,47429.355528948465
6101,47571.009993389685
6102,48603.369713206215
6103,48128.5645286219
6104,44222.40215357705
6105,40410.58028802904
6106,41047.04852951893
6107,41202.46025577546
6108,40016.80019924625
6109,48107.051452695516
6110,41973.30617210635
6111,44987.04273545874
6112,49822.21671095796
6113,52452.41593889412
6114,58083.73993171454
6115,58145.58620328034
6116,59649.105616715344
6117,58192.35815119782
6118,57541.68460209019
6119,53173.01772544245
6120,51017.282907168774
6121,50068.167022854184
6122,48484.65825563188
